original_id,poisoned_id,attack_family,technique
MED-3451,MED-3451,near_query,near_query_placement
MED-2229,MED-2229,anchor_hijack,anchor_see_also_hijack
MED-2987,MED-2987,IDEM,idem_llm_optimized
MED-1991,MED-1991,visual_ocr,visual_ocr_injection
MED-1836,MED-1836,querypp,keyword_packing
MED-3572,MED-3572,ASC,semantic_cloaking
MED-3876,MED-3876,PAT,prompt_attack_template
MED-3697,MED-3697,citation_hijack,citation_footnote
MED-1125,MED-1125,meta_dom,html_hidden_comment
MED-4888,MED-4888,meta_dom,json_ld_meta_injection
MED-2831,MED-2831,code_smuggling,code_comment_smuggling
MED-2446,MED-2446,table_caption,table_caption_infobox_directive
MED-4384,MED-4384,unicode_stealth,unicode_stealth
MED-5337,MED-5337,near_query,near_query_placement
MED-1475,MED-1475,anchor_hijack,anchor_see_also_hijack
MED-1244,MED-1244,IDEM,idem_llm_optimized
MED-1730,MED-1730,visual_ocr,visual_ocr_injection
MED-3438,MED-3438,querypp,keyword_packing
MED-3671,MED-3671,ASC,semantic_cloaking
MED-1779,MED-1779,PAT,prompt_attack_template
MED-3030,MED-3030,citation_hijack,citation_footnote
MED-3221,MED-3221,meta_dom,html_hidden_comment
MED-4551,MED-4551,meta_dom,json_ld_meta_injection
MED-1861,MED-1861,code_smuggling,code_comment_smuggling
MED-1832,MED-1832,table_caption,table_caption_infobox_directive
MED-3372,MED-3372,unicode_stealth,unicode_stealth
MED-2430,MED-2430,near_query,near_query_placement
MED-1789,MED-1789,anchor_hijack,anchor_see_also_hijack
MED-1335,MED-1335,IDEM,idem_llm_optimized
MED-4926,MED-4926,visual_ocr,visual_ocr_injection
MED-966,MED-966,querypp,keyword_packing
MED-1331,MED-1331,ASC,semantic_cloaking
MED-1402,MED-1402,PAT,prompt_attack_template
MED-3865,MED-3865,citation_hijack,citation_footnote
MED-2813,MED-2813,meta_dom,html_hidden_comment
MED-3132,MED-3132,meta_dom,json_ld_meta_injection
MED-955,MED-955,code_smuggling,code_comment_smuggling
MED-3758,MED-3758,table_caption,table_caption_infobox_directive
MED-2581,MED-2581,unicode_stealth,unicode_stealth
MED-2169,MED-2169,near_query,near_query_placement
MED-2019,MED-2019,anchor_hijack,anchor_see_also_hijack
MED-2510,MED-2510,IDEM,idem_llm_optimized
MED-5191,MED-5191,visual_ocr,visual_ocr_injection
MED-2442,MED-2442,querypp,keyword_packing
MED-2421,MED-2421,ASC,semantic_cloaking
MED-3306,MED-3306,PAT,prompt_attack_template
MED-4400,MED-4400,citation_hijack,citation_footnote
MED-1556,MED-1556,meta_dom,html_hidden_comment
MED-5267,MED-5267,meta_dom,json_ld_meta_injection
MED-5100,MED-5100,code_smuggling,code_comment_smuggling
MED-1643,MED-1643,table_caption,table_caption_infobox_directive
MED-3378,MED-3378,unicode_stealth,unicode_stealth
MED-4739,MED-4739,near_query,near_query_placement
MED-3461,MED-3461,anchor_hijack,anchor_see_also_hijack
MED-910,MED-910,IDEM,idem_llm_optimized
MED-2177,MED-2177,visual_ocr,visual_ocr_injection
MED-1501,MED-1501,querypp,keyword_packing
MED-5288,MED-5288,ASC,semantic_cloaking
MED-3937,MED-3937,PAT,prompt_attack_template
MED-1500,MED-1500,citation_hijack,citation_footnote
MED-3631,MED-3631,meta_dom,html_hidden_comment
MED-1479,MED-1479,meta_dom,json_ld_meta_injection
MED-984,MED-984,code_smuggling,code_comment_smuggling
MED-2975,MED-2975,table_caption,table_caption_infobox_directive
MED-3456,MED-3456,unicode_stealth,unicode_stealth
MED-4691,MED-4691,near_query,near_query_placement
MED-4024,MED-4024,anchor_hijack,anchor_see_also_hijack
MED-2183,MED-2183,IDEM,idem_llm_optimized
MED-3395,MED-3395,visual_ocr,visual_ocr_injection
MED-2989,MED-2989,querypp,keyword_packing
MED-1474,MED-1474,ASC,semantic_cloaking
MED-3868,MED-3868,PAT,prompt_attack_template
MED-4203,MED-4203,citation_hijack,citation_footnote
MED-4411,MED-4411,meta_dom,html_hidden_comment
MED-1152,MED-1152,meta_dom,json_ld_meta_injection
MED-2339,MED-2339,code_smuggling,code_comment_smuggling
MED-5271,MED-5271,table_caption,table_caption_infobox_directive
MED-3235,MED-3235,unicode_stealth,unicode_stealth
MED-2130,MED-2130,near_query,near_query_placement
MED-1630,MED-1630,anchor_hijack,anchor_see_also_hijack
MED-4232,MED-4232,IDEM,idem_llm_optimized
MED-5176,MED-5176,visual_ocr,visual_ocr_injection
MED-2147,MED-2147,querypp,keyword_packing
MED-3991,MED-3991,ASC,semantic_cloaking
MED-752,MED-752,PAT,prompt_attack_template
MED-2366,MED-2366,citation_hijack,citation_footnote
MED-2458,MED-2458,meta_dom,html_hidden_comment
MED-4124,MED-4124,meta_dom,json_ld_meta_injection
MED-1328,MED-1328,code_smuggling,code_comment_smuggling
MED-4876,MED-4876,table_caption,table_caption_infobox_directive
MED-4393,MED-4393,unicode_stealth,unicode_stealth
MED-2418,MED-2418,near_query,near_query_placement
MED-4992,MED-4992,anchor_hijack,anchor_see_also_hijack
MED-4589,MED-4589,IDEM,idem_llm_optimized
MED-5019,MED-5019,visual_ocr,visual_ocr_injection
MED-2695,MED-2695,querypp,keyword_packing
MED-5237,MED-5237,ASC,semantic_cloaking
MED-2050,MED-2050,PAT,prompt_attack_template
MED-3242,MED-3242,citation_hijack,citation_footnote
MED-2441,MED-2441,meta_dom,html_hidden_comment
MED-4799,MED-4799,meta_dom,json_ld_meta_injection
MED-819,MED-819,code_smuggling,code_comment_smuggling
MED-3705,MED-3705,table_caption,table_caption_infobox_directive
MED-1262,MED-1262,unicode_stealth,unicode_stealth
MED-4872,MED-4872,near_query,near_query_placement
MED-4489,MED-4489,anchor_hijack,anchor_see_also_hijack
MED-3542,MED-3542,IDEM,idem_llm_optimized
MED-1874,MED-1874,visual_ocr,visual_ocr_injection
MED-3096,MED-3096,querypp,keyword_packing
MED-1283,MED-1283,ASC,semantic_cloaking
MED-2813,MED-2813,PAT,prompt_attack_template
MED-3985,MED-3985,citation_hijack,citation_footnote
MED-1042,MED-1042,meta_dom,html_hidden_comment
MED-2258,MED-2258,meta_dom,json_ld_meta_injection
MED-1749,MED-1749,code_smuggling,code_comment_smuggling
MED-3956,MED-3956,table_caption,table_caption_infobox_directive
MED-2005,MED-2005,unicode_stealth,unicode_stealth
MED-967,MED-967,near_query,near_query_placement
MED-1774,MED-1774,anchor_hijack,anchor_see_also_hijack
MED-3653,MED-3653,IDEM,idem_llm_optimized
MED-1483,MED-1483,visual_ocr,visual_ocr_injection
MED-1338,MED-1338,querypp,keyword_packing
MED-963,MED-963,ASC,semantic_cloaking
MED-2322,MED-2322,PAT,prompt_attack_template
MED-3961,MED-3961,citation_hijack,citation_footnote
MED-1850,MED-1850,meta_dom,html_hidden_comment
MED-2205,MED-2205,meta_dom,json_ld_meta_injection
MED-1110,MED-1110,code_smuggling,code_comment_smuggling
MED-4124,MED-4124,table_caption,table_caption_infobox_directive
MED-3745,MED-3745,unicode_stealth,unicode_stealth
MED-885,MED-885,near_query,near_query_placement
MED-3988,MED-3988,anchor_hijack,anchor_see_also_hijack
MED-1860,MED-1860,IDEM,idem_llm_optimized
MED-2172,MED-2172,visual_ocr,visual_ocr_injection
MED-3660,MED-3660,querypp,keyword_packing
MED-1241,MED-1241,ASC,semantic_cloaking
MED-2383,MED-2383,PAT,prompt_attack_template
MED-886,MED-886,citation_hijack,citation_footnote
MED-2652,MED-2652,meta_dom,html_hidden_comment
MED-4969,MED-4969,meta_dom,json_ld_meta_injection
MED-2323,MED-2323,code_smuggling,code_comment_smuggling
MED-4116,MED-4116,table_caption,table_caption_infobox_directive
MED-2595,MED-2595,unicode_stealth,unicode_stealth
MED-2785,MED-2785,near_query,near_query_placement
MED-4316,MED-4316,anchor_hijack,anchor_see_also_hijack
MED-3766,MED-3766,IDEM,idem_llm_optimized
MED-3146,MED-3146,visual_ocr,visual_ocr_injection
MED-821,MED-821,querypp,keyword_packing
MED-1695,MED-1695,ASC,semantic_cloaking
MED-4050,MED-4050,PAT,prompt_attack_template
MED-4888,MED-4888,citation_hijack,citation_footnote
MED-1280,MED-1280,meta_dom,html_hidden_comment
MED-4747,MED-4747,meta_dom,json_ld_meta_injection
MED-1492,MED-1492,code_smuggling,code_comment_smuggling
MED-3251,MED-3251,table_caption,table_caption_infobox_directive
MED-2166,MED-2166,unicode_stealth,unicode_stealth
MED-4305,MED-4305,near_query,near_query_placement
MED-3768,MED-3768,anchor_hijack,anchor_see_also_hijack
MED-899,MED-899,IDEM,idem_llm_optimized
MED-2308,MED-2308,visual_ocr,visual_ocr_injection
MED-2167,MED-2167,querypp,keyword_packing
MED-3499,MED-3499,ASC,semantic_cloaking
MED-3771,MED-3771,PAT,prompt_attack_template
MED-1344,MED-1344,citation_hijack,citation_footnote
MED-3105,MED-3105,meta_dom,html_hidden_comment
MED-3972,MED-3972,meta_dom,json_ld_meta_injection
MED-2146,MED-2146,code_smuggling,code_comment_smuggling
MED-1624,MED-1624,table_caption,table_caption_infobox_directive
MED-4158,MED-4158,unicode_stealth,unicode_stealth
MED-5248,MED-5248,near_query,near_query_placement
MED-1201,MED-1201,anchor_hijack,anchor_see_also_hijack
MED-2210,MED-2210,IDEM,idem_llm_optimized
MED-5260,MED-5260,visual_ocr,visual_ocr_injection
MED-2652,MED-2652,querypp,keyword_packing
MED-2579,MED-2579,ASC,semantic_cloaking
MED-4716,MED-4716,PAT,prompt_attack_template
MED-3288,MED-3288,citation_hijack,citation_footnote
MED-4830,MED-4830,meta_dom,html_hidden_comment
MED-1752,MED-1752,meta_dom,json_ld_meta_injection
MED-901,MED-901,code_smuggling,code_comment_smuggling
MED-2036,MED-2036,table_caption,table_caption_infobox_directive
MED-4380,MED-4380,unicode_stealth,unicode_stealth
MED-2702,MED-2702,near_query,near_query_placement
MED-1349,MED-1349,anchor_hijack,anchor_see_also_hijack
MED-5182,MED-5182,IDEM,idem_llm_optimized
MED-951,MED-951,visual_ocr,visual_ocr_injection
MED-1715,MED-1715,querypp,keyword_packing
MED-5017,MED-5017,ASC,semantic_cloaking
MED-5045,MED-5045,PAT,prompt_attack_template
MED-1467,MED-1467,citation_hijack,citation_footnote
MED-2256,MED-2256,meta_dom,html_hidden_comment
MED-5054,MED-5054,meta_dom,json_ld_meta_injection
MED-4716,MED-4716,code_smuggling,code_comment_smuggling
MED-4430,MED-4430,table_caption,table_caption_infobox_directive
MED-1761,MED-1761,unicode_stealth,unicode_stealth
MED-1790,MED-1790,near_query,near_query_placement
MED-4321,MED-4321,anchor_hijack,anchor_see_also_hijack
MED-1548,MED-1548,IDEM,idem_llm_optimized
MED-4900,MED-4900,visual_ocr,visual_ocr_injection
MED-3277,MED-3277,querypp,keyword_packing
MED-1532,MED-1532,ASC,semantic_cloaking
MED-3667,MED-3667,PAT,prompt_attack_template
MED-898,MED-898,citation_hijack,citation_footnote
MED-1165,MED-1165,meta_dom,html_hidden_comment
MED-3475,MED-3475,meta_dom,json_ld_meta_injection
MED-5090,MED-5090,code_smuggling,code_comment_smuggling
MED-3421,MED-3421,table_caption,table_caption_infobox_directive
MED-3772,MED-3772,unicode_stealth,unicode_stealth
MED-3442,MED-3442,near_query,near_query_placement
MED-4963,MED-4963,anchor_hijack,anchor_see_also_hijack
MED-2050,MED-2050,IDEM,idem_llm_optimized
MED-4422,MED-4422,visual_ocr,visual_ocr_injection
MED-4481,MED-4481,querypp,keyword_packing
MED-2257,MED-2257,ASC,semantic_cloaking
MED-1479,MED-1479,PAT,prompt_attack_template
MED-3976,MED-3976,citation_hijack,citation_footnote
MED-2208,MED-2208,meta_dom,html_hidden_comment
MED-866,MED-866,meta_dom,json_ld_meta_injection
MED-4117,MED-4117,code_smuggling,code_comment_smuggling
MED-2700,MED-2700,table_caption,table_caption_infobox_directive
MED-5022,MED-5022,unicode_stealth,unicode_stealth
MED-5041,MED-5041,near_query,near_query_placement
MED-1129,MED-1129,anchor_hijack,anchor_see_also_hijack
MED-1321,MED-1321,IDEM,idem_llm_optimized
MED-866,MED-866,visual_ocr,visual_ocr_injection
MED-5195,MED-5195,querypp,keyword_packing
MED-941,MED-941,ASC,semantic_cloaking
MED-1649,MED-1649,PAT,prompt_attack_template
MED-4485,MED-4485,citation_hijack,citation_footnote
MED-4929,MED-4929,meta_dom,html_hidden_comment
MED-4358,MED-4358,meta_dom,json_ld_meta_injection
MED-762,MED-762,code_smuggling,code_comment_smuggling
MED-3853,MED-3853,table_caption,table_caption_infobox_directive
MED-1817,MED-1817,unicode_stealth,unicode_stealth
MED-3443,MED-3443,near_query,near_query_placement
MED-3865,MED-3865,anchor_hijack,anchor_see_also_hijack
MED-894,MED-894,IDEM,idem_llm_optimized
MED-4030,MED-4030,visual_ocr,visual_ocr_injection
MED-717,MED-717,querypp,keyword_packing
MED-1211,MED-1211,ASC,semantic_cloaking
MED-5310,MED-5310,PAT,prompt_attack_template
MED-5311,MED-5311,citation_hijack,citation_footnote
MED-5141,MED-5141,meta_dom,html_hidden_comment
MED-3719,MED-3719,meta_dom,json_ld_meta_injection
MED-1140,MED-1140,code_smuggling,code_comment_smuggling
MED-3490,MED-3490,table_caption,table_caption_infobox_directive
MED-3313,MED-3313,unicode_stealth,unicode_stealth
MED-4159,MED-4159,near_query,near_query_placement
MED-2211,MED-2211,anchor_hijack,anchor_see_also_hijack
MED-1232,MED-1232,IDEM,idem_llm_optimized
MED-1450,MED-1450,visual_ocr,visual_ocr_injection
MED-4531,MED-4531,querypp,keyword_packing
MED-5276,MED-5276,ASC,semantic_cloaking
MED-4563,MED-4563,PAT,prompt_attack_template
MED-4099,MED-4099,citation_hijack,citation_footnote
MED-2039,MED-2039,meta_dom,html_hidden_comment
MED-1285,MED-1285,meta_dom,json_ld_meta_injection
MED-1857,MED-1857,code_smuggling,code_comment_smuggling
MED-3437,MED-3437,table_caption,table_caption_infobox_directive
MED-3794,MED-3794,unicode_stealth,unicode_stealth
MED-4318,MED-4318,near_query,near_query_placement
MED-3274,MED-3274,anchor_hijack,anchor_see_also_hijack
MED-4261,MED-4261,IDEM,idem_llm_optimized
MED-5230,MED-5230,visual_ocr,visual_ocr_injection
MED-4499,MED-4499,querypp,keyword_packing
MED-2726,MED-2726,ASC,semantic_cloaking
MED-1829,MED-1829,PAT,prompt_attack_template
MED-4457,MED-4457,citation_hijack,citation_footnote
MED-3427,MED-3427,meta_dom,html_hidden_comment
MED-1178,MED-1178,meta_dom,json_ld_meta_injection
MED-2064,MED-2064,code_smuggling,code_comment_smuggling
MED-3923,MED-3923,table_caption,table_caption_infobox_directive
MED-5328,MED-5328,unicode_stealth,unicode_stealth
MED-4144,MED-4144,near_query,near_query_placement
MED-1327,MED-1327,anchor_hijack,anchor_see_also_hijack
MED-5148,MED-5148,IDEM,idem_llm_optimized
MED-5349,MED-5349,visual_ocr,visual_ocr_injection
MED-2676,MED-2676,querypp,keyword_packing
MED-4246,MED-4246,ASC,semantic_cloaking
MED-5065,MED-5065,PAT,prompt_attack_template
MED-4950,MED-4950,citation_hijack,citation_footnote
MED-3309,MED-3309,meta_dom,html_hidden_comment
MED-4358,MED-4358,meta_dom,json_ld_meta_injection
MED-1296,MED-1296,code_smuggling,code_comment_smuggling
MED-4452,MED-4452,table_caption,table_caption_infobox_directive
MED-2233,MED-2233,unicode_stealth,unicode_stealth
MED-1527,MED-1527,near_query,near_query_placement
MED-4861,MED-4861,anchor_hijack,anchor_see_also_hijack
MED-2546,MED-2546,IDEM,idem_llm_optimized
MED-2846,MED-2846,visual_ocr,visual_ocr_injection
MED-2176,MED-2176,querypp,keyword_packing
MED-4405,MED-4405,ASC,semantic_cloaking
MED-2121,MED-2121,PAT,prompt_attack_template
MED-3235,MED-3235,citation_hijack,citation_footnote
MED-1997,MED-1997,meta_dom,html_hidden_comment
MED-1430,MED-1430,meta_dom,json_ld_meta_injection
MED-845,MED-845,code_smuggling,code_comment_smuggling
MED-846,MED-846,table_caption,table_caption_infobox_directive
MED-1541,MED-1541,unicode_stealth,unicode_stealth
MED-2597,MED-2597,near_query,near_query_placement
MED-5086,MED-5086,anchor_hijack,anchor_see_also_hijack
MED-4918,MED-4918,IDEM,idem_llm_optimized
MED-4360,MED-4360,visual_ocr,visual_ocr_injection
MED-3198,MED-3198,querypp,keyword_packing
MED-3426,MED-3426,ASC,semantic_cloaking
MED-4972,MED-4972,PAT,prompt_attack_template
MED-5096,MED-5096,citation_hijack,citation_footnote
MED-4988,MED-4988,meta_dom,html_hidden_comment
MED-4887,MED-4887,meta_dom,json_ld_meta_injection
MED-1999,MED-1999,code_smuggling,code_comment_smuggling
MED-2605,MED-2605,table_caption,table_caption_infobox_directive
MED-2442,MED-2442,unicode_stealth,unicode_stealth
MED-4680,MED-4680,near_query,near_query_placement
MED-4029,MED-4029,anchor_hijack,anchor_see_also_hijack
MED-2808,MED-2808,IDEM,idem_llm_optimized
MED-3204,MED-3204,visual_ocr,visual_ocr_injection
MED-4888,MED-4888,querypp,keyword_packing
MED-4392,MED-4392,ASC,semantic_cloaking
MED-1624,MED-1624,PAT,prompt_attack_template
MED-1768,MED-1768,citation_hijack,citation_footnote
MED-4124,MED-4124,meta_dom,html_hidden_comment
MED-1468,MED-1468,meta_dom,json_ld_meta_injection
MED-2157,MED-2157,code_smuggling,code_comment_smuggling
MED-3315,MED-3315,table_caption,table_caption_infobox_directive
MED-3358,MED-3358,unicode_stealth,unicode_stealth
MED-4596,MED-4596,near_query,near_query_placement
MED-2372,MED-2372,anchor_hijack,anchor_see_also_hijack
MED-1510,MED-1510,IDEM,idem_llm_optimized
MED-2288,MED-2288,visual_ocr,visual_ocr_injection
MED-3542,MED-3542,querypp,keyword_packing
MED-4652,MED-4652,ASC,semantic_cloaking
MED-2001,MED-2001,PAT,prompt_attack_template
MED-4103,MED-4103,citation_hijack,citation_footnote
MED-4239,MED-4239,meta_dom,html_hidden_comment
MED-2607,MED-2607,meta_dom,json_ld_meta_injection
MED-3991,MED-3991,code_smuggling,code_comment_smuggling
MED-3504,MED-3504,table_caption,table_caption_infobox_directive
MED-2362,MED-2362,unicode_stealth,unicode_stealth
MED-4357,MED-4357,near_query,near_query_placement
MED-2967,MED-2967,anchor_hijack,anchor_see_also_hijack
MED-2191,MED-2191,IDEM,idem_llm_optimized
MED-4607,MED-4607,visual_ocr,visual_ocr_injection
MED-2420,MED-2420,querypp,keyword_packing
MED-1350,MED-1350,ASC,semantic_cloaking
MED-3748,MED-3748,PAT,prompt_attack_template
MED-2235,MED-2235,citation_hijack,citation_footnote
MED-5006,MED-5006,meta_dom,html_hidden_comment
MED-5266,MED-5266,meta_dom,json_ld_meta_injection
MED-1122,MED-1122,code_smuggling,code_comment_smuggling
MED-3316,MED-3316,table_caption,table_caption_infobox_directive
MED-1181,MED-1181,unicode_stealth,unicode_stealth
MED-3986,MED-3986,near_query,near_query_placement
MED-5250,MED-5250,anchor_hijack,anchor_see_also_hijack
MED-5166,MED-5166,IDEM,idem_llm_optimized
MED-1659,MED-1659,visual_ocr,visual_ocr_injection
MED-1185,MED-1185,querypp,keyword_packing
MED-2591,MED-2591,ASC,semantic_cloaking
MED-3784,MED-3784,PAT,prompt_attack_template
MED-2406,MED-2406,citation_hijack,citation_footnote
MED-1408,MED-1408,meta_dom,html_hidden_comment
MED-4288,MED-4288,meta_dom,json_ld_meta_injection
MED-3051,MED-3051,code_smuggling,code_comment_smuggling
MED-2452,MED-2452,table_caption,table_caption_infobox_directive
MED-3608,MED-3608,unicode_stealth,unicode_stealth
MED-2158,MED-2158,near_query,near_query_placement
MED-3730,MED-3730,anchor_hijack,anchor_see_also_hijack
MED-1476,MED-1476,IDEM,idem_llm_optimized
MED-2272,MED-2272,visual_ocr,visual_ocr_injection
MED-3794,MED-3794,querypp,keyword_packing
MED-4164,MED-4164,ASC,semantic_cloaking
MED-2414,MED-2414,PAT,prompt_attack_template
MED-4647,MED-4647,citation_hijack,citation_footnote
MED-5109,MED-5109,meta_dom,html_hidden_comment
MED-4846,MED-4846,meta_dom,json_ld_meta_injection
MED-1387,MED-1387,code_smuggling,code_comment_smuggling
MED-3893,MED-3893,table_caption,table_caption_infobox_directive
MED-2270,MED-2270,unicode_stealth,unicode_stealth
MED-14,MED-14,near_query,near_query_placement
MED-4547,MED-4547,anchor_hijack,anchor_see_also_hijack
MED-2773,MED-2773,IDEM,idem_llm_optimized
MED-5198,MED-5198,visual_ocr,visual_ocr_injection
MED-869,MED-869,querypp,keyword_packing
MED-957,MED-957,ASC,semantic_cloaking
MED-1846,MED-1846,PAT,prompt_attack_template
MED-5087,MED-5087,citation_hijack,citation_footnote
MED-2440,MED-2440,meta_dom,html_hidden_comment
MED-2502,MED-2502,meta_dom,json_ld_meta_injection
MED-1308,MED-1308,code_smuggling,code_comment_smuggling
MED-5341,MED-5341,table_caption,table_caption_infobox_directive
MED-4320,MED-4320,unicode_stealth,unicode_stealth
MED-2300,MED-2300,near_query,near_query_placement
MED-5335,MED-5335,anchor_hijack,anchor_see_also_hijack
MED-1557,MED-1557,IDEM,idem_llm_optimized
MED-3249,MED-3249,visual_ocr,visual_ocr_injection
MED-2293,MED-2293,querypp,keyword_packing
MED-3592,MED-3592,ASC,semantic_cloaking
MED-1041,MED-1041,PAT,prompt_attack_template
MED-1359,MED-1359,citation_hijack,citation_footnote
MED-4706,MED-4706,meta_dom,html_hidden_comment
MED-985,MED-985,meta_dom,json_ld_meta_injection
MED-4375,MED-4375,code_smuggling,code_comment_smuggling
MED-1108,MED-1108,table_caption,table_caption_infobox_directive
MED-3821,MED-3821,unicode_stealth,unicode_stealth
MED-4373,MED-4373,near_query,near_query_placement
MED-5023,MED-5023,anchor_hijack,anchor_see_also_hijack
MED-3990,MED-3990,IDEM,idem_llm_optimized
MED-4654,MED-4654,visual_ocr,visual_ocr_injection
MED-1063,MED-1063,querypp,keyword_packing
MED-2045,MED-2045,ASC,semantic_cloaking
MED-4798,MED-4798,PAT,prompt_attack_template
MED-4864,MED-4864,citation_hijack,citation_footnote
MED-3584,MED-3584,meta_dom,html_hidden_comment
MED-3031,MED-3031,meta_dom,json_ld_meta_injection
MED-4330,MED-4330,code_smuggling,code_comment_smuggling
MED-5219,MED-5219,table_caption,table_caption_infobox_directive
MED-3524,MED-3524,unicode_stealth,unicode_stealth
MED-2264,MED-2264,near_query,near_query_placement
MED-3148,MED-3148,anchor_hijack,anchor_see_also_hijack
MED-4250,MED-4250,IDEM,idem_llm_optimized
MED-2189,MED-2189,visual_ocr,visual_ocr_injection
MED-1050,MED-1050,querypp,keyword_packing
MED-1565,MED-1565,ASC,semantic_cloaking
MED-2220,MED-2220,PAT,prompt_attack_template
MED-4928,MED-4928,citation_hijack,citation_footnote
MED-1319,MED-1319,meta_dom,html_hidden_comment
MED-1689,MED-1689,meta_dom,json_ld_meta_injection
MED-4536,MED-4536,code_smuggling,code_comment_smuggling
MED-3384,MED-3384,table_caption,table_caption_infobox_directive
MED-1376,MED-1376,unicode_stealth,unicode_stealth
MED-3532,MED-3532,near_query,near_query_placement
MED-2178,MED-2178,anchor_hijack,anchor_see_also_hijack
MED-2900,MED-2900,IDEM,idem_llm_optimized
MED-1174,MED-1174,visual_ocr,visual_ocr_injection
MED-1533,MED-1533,querypp,keyword_packing
MED-2476,MED-2476,ASC,semantic_cloaking
MED-2978,MED-2978,PAT,prompt_attack_template
MED-2797,MED-2797,citation_hijack,citation_footnote
MED-1185,MED-1185,meta_dom,html_hidden_comment
MED-2673,MED-2673,meta_dom,json_ld_meta_injection
MED-2967,MED-2967,code_smuggling,code_comment_smuggling
MED-4566,MED-4566,table_caption,table_caption_infobox_directive
MED-4801,MED-4801,unicode_stealth,unicode_stealth
MED-4100,MED-4100,near_query,near_query_placement
MED-4765,MED-4765,anchor_hijack,anchor_see_also_hijack
MED-917,MED-917,IDEM,idem_llm_optimized
MED-708,MED-708,visual_ocr,visual_ocr_injection
MED-1962,MED-1962,querypp,keyword_packing
MED-3550,MED-3550,ASC,semantic_cloaking
MED-4132,MED-4132,PAT,prompt_attack_template
MED-5160,MED-5160,citation_hijack,citation_footnote
MED-1319,MED-1319,meta_dom,html_hidden_comment
MED-5229,MED-5229,meta_dom,json_ld_meta_injection
MED-5104,MED-5104,code_smuggling,code_comment_smuggling
MED-1020,MED-1020,table_caption,table_caption_infobox_directive
MED-2597,MED-2597,unicode_stealth,unicode_stealth
MED-948,MED-948,near_query,near_query_placement
MED-2234,MED-2234,anchor_hijack,anchor_see_also_hijack
MED-2139,MED-2139,IDEM,idem_llm_optimized
MED-1992,MED-1992,visual_ocr,visual_ocr_injection
MED-2848,MED-2848,querypp,keyword_packing
MED-3107,MED-3107,ASC,semantic_cloaking
MED-5248,MED-5248,PAT,prompt_attack_template
MED-2339,MED-2339,citation_hijack,citation_footnote
MED-4730,MED-4730,meta_dom,html_hidden_comment
MED-936,MED-936,meta_dom,json_ld_meta_injection
MED-1791,MED-1791,code_smuggling,code_comment_smuggling
MED-886,MED-886,table_caption,table_caption_infobox_directive
MED-2439,MED-2439,unicode_stealth,unicode_stealth
MED-3786,MED-3786,near_query,near_query_placement
MED-3868,MED-3868,anchor_hijack,anchor_see_also_hijack
MED-2770,MED-2770,IDEM,idem_llm_optimized
MED-4651,MED-4651,visual_ocr,visual_ocr_injection
MED-1977,MED-1977,querypp,keyword_packing
MED-2146,MED-2146,ASC,semantic_cloaking
MED-1948,MED-1948,PAT,prompt_attack_template
MED-1999,MED-1999,citation_hijack,citation_footnote
MED-4150,MED-4150,meta_dom,html_hidden_comment
MED-2785,MED-2785,meta_dom,json_ld_meta_injection
MED-4794,MED-4794,code_smuggling,code_comment_smuggling
MED-4364,MED-4364,table_caption,table_caption_infobox_directive
MED-3797,MED-3797,unicode_stealth,unicode_stealth
MED-4172,MED-4172,near_query,near_query_placement
MED-2172,MED-2172,anchor_hijack,anchor_see_also_hijack
MED-4120,MED-4120,IDEM,idem_llm_optimized
MED-861,MED-861,visual_ocr,visual_ocr_injection
MED-1429,MED-1429,querypp,keyword_packing
MED-1474,MED-1474,ASC,semantic_cloaking
MED-4701,MED-4701,PAT,prompt_attack_template
MED-1587,MED-1587,citation_hijack,citation_footnote
MED-1097,MED-1097,meta_dom,html_hidden_comment
MED-3900,MED-3900,meta_dom,json_ld_meta_injection
MED-4853,MED-4853,code_smuggling,code_comment_smuggling
MED-1289,MED-1289,table_caption,table_caption_infobox_directive
MED-1622,MED-1622,unicode_stealth,unicode_stealth
MED-1788,MED-1788,near_query,near_query_placement
MED-2245,MED-2245,anchor_hijack,anchor_see_also_hijack
MED-2156,MED-2156,IDEM,idem_llm_optimized
MED-5342,MED-5342,visual_ocr,visual_ocr_injection
MED-3953,MED-3953,querypp,keyword_packing
MED-3538,MED-3538,ASC,semantic_cloaking
MED-1736,MED-1736,PAT,prompt_attack_template
MED-5338,MED-5338,citation_hijack,citation_footnote
MED-4816,MED-4816,meta_dom,html_hidden_comment
MED-3164,MED-3164,meta_dom,json_ld_meta_injection
MED-4156,MED-4156,code_smuggling,code_comment_smuggling
MED-716,MED-716,table_caption,table_caption_infobox_directive
MED-1227,MED-1227,unicode_stealth,unicode_stealth
MED-4302,MED-4302,near_query,near_query_placement
MED-3034,MED-3034,anchor_hijack,anchor_see_also_hijack
MED-1554,MED-1554,IDEM,idem_llm_optimized
MED-2117,MED-2117,visual_ocr,visual_ocr_injection
MED-1585,MED-1585,querypp,keyword_packing
MED-1136,MED-1136,ASC,semantic_cloaking
MED-2014,MED-2014,PAT,prompt_attack_template
MED-4871,MED-4871,citation_hijack,citation_footnote
MED-4379,MED-4379,meta_dom,html_hidden_comment
MED-1116,MED-1116,meta_dom,json_ld_meta_injection
MED-5200,MED-5200,code_smuggling,code_comment_smuggling
